date,open,high,low,close,volume
2014.11.17,1.253,1.25766,1.24442,1.24487,80849
2014.11.18,1.24487,1.25445,1.24427,1.25347,80552
2014.11.19,1.25354,1.25994,1.25115,1.25528,86948
2014.11.20,1.25519,1.25744,1.2504,1.25383,96549
2014.11.21,1.2537,1.25673,1.23742,1.23897,97841
2014.11.24,1.23594,1.24438,1.23589,1.24408,73486
2014.11.25,1.24404,1.24862,1.24013,1.24733,75625
2014.11.26,1.24733,1.25305,1.24428,1.25044,75936
2014.11.27,1.25042,1.25227,1.24637,1.24658,52677
2014.11.28,1.24657,1.24893,1.24253,1.24486,71848
2014.12.01,1.246,1.25059,1.24181,1.24678,87206
2014.12.02,1.24675,1.24753,1.2376,1.23821,73957
2014.12.03,1.23814,1.23898,1.23005,1.23099,79009
2014.12.04,1.23097,1.24556,1.22789,1.23774,87882
2014.12.05,1.23773,1.23922,1.22701,1.22861,81240
2014.12.08,1.22867,1.23431,1.22464,1.23157,77409
2014.12.09,1.23154,1.24474,1.22912,1.23731,97868
2014.12.10,1.23729,1.24475,1.23611,1.24469,91918
2014.12.11,1.24473,1.24943,1.23694,1.24094,101384
2014.12.12,1.24095,1.24845,1.23835,1.24564,86024
2014.12.15,1.24744,1.24779,1.24138,1.24354,84034
2014.12.16,1.24363,1.2569,1.24333,1.25094,103488
2014.12.17,1.25095,1.2515,1.23208,1.23407,99018
2014.12.18,1.23415,1.23516,1.22651,1.22852,89382
2014.12.19,1.22846,1.23015,1.22193,1.22283,75793
2014.12.22,1.22221,1.22717,1.22158,1.22285,49057
2014.12.23,1.22289,1.22448,1.21641,1.21718,51764
2014.12.24,1.21718,1.22193,1.21686,1.21875,28690
2014.12.26,1.22122,1.22158,1.21674,1.21784,17257
2014.12.29,1.21774,1.22202,1.21421,1.21513,44479
2014.12.30,1.21508,1.21866,1.21231,1.21583,50035
2014.12.31,1.21574,1.2169,1.20965,1.20999,31610
2015.01.02,1.2048,1.20689,1.19993,1.20002,46830
2015.01.05,1.19509,1.19756,1.18577,1.1932,88495
2015.01.06,1.19322,1.1968,1.18834,1.18886,85693
2015.01.07,1.18889,1.18957,1.18013,1.18387,90806
2015.01.08,1.18386,1.18466,1.17534,1.1791,75959
2015.01.09,1.17908,1.18452,1.17617,1.18396,92350
2015.01.12,1.18452,1.187,1.17853,1.18331,76696
2015.01.13,1.18321,1.18589,1.17526,1.17719,89992
2015.01.14,1.17715,1.18456,1.17266,1.17878,107004
2015.01.15,1.17887,1.17918,1.1567,1.16314,162815
2015.01.16,1.16315,1.1648,1.14591,1.15601,154554
2015.01.19,1.15507,1.16381,1.15499,1.16062,86851
2015.01.20,1.16059,1.16141,1.15395,1.15488,96519
2015.01.21,1.1549,1.16791,1.15406,1.16088,112268
2015.01.22,1.16092,1.16504,1.13154,1.13645,135071
2015.01.23,1.13646,1.13734,1.11137,1.12042,145628
2015.01.26,1.11485,1.12946,1.10969,1.12376,110389
2015.01.27,1.1238,1.14218,1.12228,1.13797,118221
2015.01.28,1.13801,1.13822,1.12754,1.12862,119523
2015.01.29,1.12865,1.13671,1.12612,1.13187,114936
2015.01.30,1.13188,1.1363,1.12772,1.12817,113048
2015.02.02,1.13098,1.13613,1.12915,1.13404,96244
2015.02.03,1.13399,1.15328,1.13116,1.14796,129895
2015.02.04,1.14807,1.14841,1.13148,1.1344,124322
2015.02.05,1.13444,1.14981,1.13032,1.14761,127840
2015.02.06,1.14759,1.14852,1.1311,1.13133,108362
2015.02.09,1.12956,1.13586,1.12694,1.13232,97679
2015.02.10,1.13233,1.13446,1.12721,1.13198,103379
2015.02.11,1.13196,1.13466,1.1279,1.13341,92796
2015.02.12,1.13317,1.14223,1.13011,1.14018,119461
2015.02.13,1.14015,1.14423,1.13791,1.13882,93792
2015.02.16,1.1395,1.14283,1.13186,1.13522,61823
2015.02.17,1.13528,1.14483,1.1321,1.14098,100146
2015.02.18,1.14103,1.14153,1.1333,1.13961,91943
2015.02.19,1.13963,1.14496,1.13544,1.13669,84848
2015.02.20,1.1367,1.14287,1.12778,1.13788,115211
2015.02.23,1.13885,1.13952,1.12944,1.13335,71650
2015.02.24,1.13333,1.13573,1.12874,1.13396,95281
2015.02.25,1.13397,1.13881,1.1335,1.13601,87933
2015.02.26,1.13594,1.1379,1.11828,1.11967,97649
2015.02.27,1.11961,1.12445,1.11753,1.11943,103205
2015.03.02,1.11772,1.12399,1.11593,1.11835,79271
2015.03.03,1.11831,1.12168,1.11538,1.1175,85272
2015.03.04,1.11753,1.11847,1.10607,1.10772,90239
2015.03.05,1.10771,1.11136,1.09867,1.10285,107162
2015.03.06,1.10265,1.10321,1.08385,1.08453,109008
2015.03.08,1.08255,1.08341,1.08254,1.08303,1005
2015.03.09,1.083,1.09057,1.08219,1.0852,85253
2015.03.10,1.08523,1.08557,1.06665,1.06791,133928
2015.03.11,1.0679,1.07162,1.05105,1.0544,144026
2015.03.12,1.05439,1.06807,1.04933,1.06238,144565
2015.03.13,1.06235,1.0634,1.04616,1.04936,121783
2015.03.15,1.0469,1.04932,1.0469,1.04859,755
2015.03.16,1.0486,1.06186,1.04787,1.05664,104812
2015.03.17,1.05663,1.065,1.05505,1.05967,101246
2015.03.18,1.05967,1.10404,1.05792,1.08285,141684
2015.03.19,1.08278,1.09185,1.0612,1.0656,178177
2015.03.20,1.06562,1.08813,1.06546,1.08142,127600
2015.03.22,1.0838,1.08819,1.08328,1.08673,2144
2015.03.23,1.08674,1.09705,1.07666,1.09445,152839
2015.03.24,1.09448,1.10284,1.08897,1.09181,140858
2015.03.25,1.09181,1.10141,1.08998,1.0971,120005
2015.03.26,1.09716,1.10515,1.08557,1.0874,138499
2015.03.27,1.0874,1.09481,1.08003,1.08909,131548
2015.03.30,1.08847,1.08944,1.08091,1.08319,111218
2015.03.31,1.08307,1.08446,1.07122,1.0731,122285
2015.04.01,1.07309,1.0799,1.07178,1.07624,126133
2015.04.02,1.07624,1.09046,1.07496,1.0879,114830
2015.04.03,1.08794,1.10263,1.08632,1.09726,62750
2015.04.06,1.10001,1.10349,1.09089,1.09217,69782
2015.04.07,1.09216,1.09541,1.08025,1.08141,118930
2015.04.08,1.08137,1.08868,1.07626,1.07794,129275
2015.04.09,1.07794,1.07879,1.06369,1.06584,117401
2015.04.10,1.06582,1.06829,1.05671,1.06031,115575
2015.04.13,1.0584,1.06185,1.05196,1.0566,123012
2015.04.14,1.05662,1.07066,1.05306,1.06537,123097
2015.04.15,1.06532,1.07013,1.05706,1.06832,141661
2015.04.16,1.06837,1.0817,1.06237,1.07601,166334
2015.04.17,1.07606,1.08482,1.0733,1.08033,148910
2015.04.20,1.08173,1.082,1.07113,1.07365,118807
2015.04.21,1.07365,1.07806,1.0659,1.07347,119361
2015.04.22,1.07347,1.08,1.07077,1.0724,126608
2015.04.23,1.07242,1.08452,1.06653,1.08233,137420
2015.04.24,1.08234,1.08992,1.07839,1.0872,133832
2015.04.27,1.08626,1.09258,1.08185,1.08906,115983
2015.04.28,1.08905,1.09904,1.08591,1.09801,127944
2015.04.29,1.09801,1.11871,1.09588,1.11275,154726
2015.04.30,1.11276,1.12656,1.10705,1.1223,165543
2015.05.01,1.12234,1.12894,1.11737,1.11958,117564
2015.05.04,1.11908,1.12239,1.11219,1.1145,104676
2015.05.05,1.11443,1.12222,1.10655,1.11846,122959
2015.05.06,1.11842,1.13693,1.11741,1.1346,148556
2015.05.07,1.13461,1.1391,1.12365,1.12656,148973
2015.05.08,1.12652,1.12888,1.11783,1.12091,148788
2015.05.11,1.11966,1.12057,1.11302,1.11539,116842
2015.05.12,1.11544,1.12781,1.11337,1.12118,118480
2015.05.13,1.12122,1.1382,1.12018,1.13532,124612
2015.05.14,1.13529,1.1444,1.13399,1.14086,129718
2015.05.15,1.14086,1.14662,1.13231,1.14455,126582
2015.05.18,1.14455,1.1449,1.12979,1.13141,111753
2015.05.19,1.13142,1.13256,1.1118,1.11488,133887
2015.05.20,1.11489,1.11514,1.10615,1.10928,147082
2015.05.21,1.10923,1.11805,1.10792,1.11108,132480
2015.05.22,1.11096,1.12076,1.10013,1.10103,115937
2015.05.25,1.10008,1.1009,1.09582,1.09771,60538
2015.05.26,1.09765,1.09808,1.08625,1.08716,135098
2015.05.27,1.08735,1.09284,1.08183,1.09032,132580
2015.05.28,1.09031,1.09581,1.08665,1.09478,147283
2015.05.29,1.09478,1.10055,1.0925,1.09926,133093
2015.06.01,1.09796,1.09884,1.08863,1.09258,132150
2015.06.02,1.0926,1.11933,1.09153,1.11496,154589
2015.06.03,1.115,1.12844,1.10786,1.12732,148882
2015.06.04,1.12731,1.13791,1.12231,1.12371,145003
2015.06.05,1.12369,1.12794,1.10486,1.11136,155741
2015.06.08,1.10957,1.13063,1.10833,1.12905,128856
2015.06.09,1.12905,1.13445,1.12133,1.12815,145095
2015.06.10,1.12819,1.13857,1.12594,1.13228,164506
2015.06.11,1.1323,1.1331,1.11816,1.12566,136472
2015.06.12,1.12568,1.12956,1.11504,1.12633,139408
2015.06.15,1.121,1.12937,1.11885,1.12819,126294
2015.06.16,1.12828,1.13291,1.12041,1.12467,112526
2015.06.17,1.12467,1.13571,1.12044,1.13361,131941
2015.06.18,1.13364,1.14354,1.13296,1.13577,141056
2015.06.19,1.13571,1.13957,1.12912,1.13466,109678
2015.06.22,1.13757,1.14097,1.13109,1.13395,116047
2015.06.23,1.13399,1.13467,1.11343,1.11667,131219
2015.06.24,1.11665,1.12339,1.11539,1.12031,127328
2015.06.25,1.12033,1.12271,1.11529,1.12026,107908
2015.06.26,1.12026,1.1219,1.11293,1.11704,102806
2015.06.29,1.1002,1.12776,1.09532,1.12347,180006
2015.06.30,1.12348,1.12438,1.11117,1.11449,147620
2015.07.01,1.11449,1.11706,1.1042,1.10521,114023
2015.07.02,1.10527,1.11208,1.10315,1.10826,109629
2015.07.03,1.10828,1.1117,1.10643,1.11081,84969
2015.07.06,1.0987,1.10949,1.09687,1.10549,135130
2015.07.07,1.10552,1.1058,1.09156,1.101,144201
2015.07.08,1.10106,1.1092,1.09734,1.10753,150732
2015.07.09,1.10754,1.11238,1.09907,1.10351,132058
2015.07.10,1.10354,1.12153,1.10293,1.11525,144755
2015.07.13,1.10918,1.11964,1.09948,1.1,132527
2015.07.14,1.09999,1.10815,1.09647,1.10076,120497
2015.07.15,1.10077,1.10349,1.09291,1.09453,119106
2015.07.16,1.09455,1.09618,1.08548,1.08738,116584
2015.07.17,1.08738,1.09063,1.08275,1.08285,98305
2015.07.20,1.08275,1.08694,1.08078,1.08241,94925
2015.07.21,1.08242,1.0968,1.08108,1.09339,116841
2015.07.22,1.09333,1.0966,1.08689,1.09278,113717
2015.07.23,1.09279,1.10172,1.0921,1.09846,116763
2015.07.24,1.09845,1.09951,1.09246,1.09758,97746
2015.07.27,1.09806,1.1128,1.09682,1.10871,115699
2015.07.28,1.10878,1.1099,1.10214,1.10592,100034
2015.07.29,1.10593,1.10832,1.09663,1.09826,110227
2015.07.30,1.0983,1.09886,1.08924,1.09312,110483
2015.07.31,1.09313,1.11131,1.09204,1.09828,126652
2015.08.03,1.09704,1.09952,1.09405,1.09494,101589
2015.08.04,1.09489,1.09868,1.08783,1.08802,109939
2015.08.05,1.08801,1.09293,1.08474,1.09049,114553
2015.08.06,1.09049,1.09433,1.08729,1.09243,97818
2015.08.07,1.0924,1.09775,1.08545,1.09624,109219
2015.08.10,1.09627,1.10407,1.09246,1.10177,98021
2015.08.11,1.10185,1.10875,1.09598,1.10409,133152
2015.08.12,1.1041,1.12132,1.10236,1.11565,136829
2015.08.13,1.11566,1.11882,1.10792,1.1149,107459
2015.08.14,1.11485,1.1188,1.10971,1.11104,101605
2015.08.17,1.11156,1.11241,1.10579,1.10767,94730
2015.08.18,1.10767,1.10931,1.10163,1.1023,88254
2015.08.19,1.1023,1.11336,1.10168,1.11187,112611
2015.08.20,1.11187,1.12438,1.11062,1.12411,116052
2015.08.21,1.12407,1.13878,1.12285,1.13846,142693
2015.08.24,1.13739,1.1713,1.13687,1.16177,234120
2015.08.25,1.16174,1.16211,1.13954,1.15157,203496
2015.08.26,1.15159,1.15607,1.12907,1.13126,191121
2015.08.27,1.13133,1.13637,1.12022,1.12446,143333
2015.08.28,1.12441,1.1309,1.11552,1.118,119315
2015.08.31,1.11708,1.12618,1.11688,1.121,99937
2015.09.01,1.12096,1.13314,1.12075,1.1314,143095
2015.09.02,1.1314,1.13188,1.12157,1.12264,128580
2015.09.03,1.12265,1.12427,1.10864,1.11217,120088
2015.09.04,1.11218,1.11875,1.10906,1.11498,125866
2015.09.07,1.11637,1.11769,1.11207,1.11686,82253
2015.09.08,1.1169,1.12287,1.11517,1.12016,108682
2015.09.09,1.12017,1.12155,1.11309,1.1206,113105
2015.09.10,1.12063,1.12946,1.11709,1.12787,133401
2015.09.11,1.12788,1.13487,1.12534,1.13333,112620
2015.09.14,1.133,1.13724,1.12827,1.13156,90013
2015.09.15,1.13157,1.13281,1.12576,1.12686,98232
2015.09.16,1.12688,1.13198,1.12133,1.12886,93108
2015.09.17,1.12885,1.14405,1.12838,1.14332,116159
2015.09.18,1.14334,1.14596,1.12687,1.12982,125406
2015.09.21,1.12798,1.13296,1.11805,1.11884,100020
2015.09.22,1.11882,1.12068,1.11125,1.11189,100900
2015.09.23,1.11189,1.12127,1.11044,1.11847,107941
2015.09.24,1.1186,1.12952,1.11638,1.12289,123617
2015.09.25,1.12289,1.12333,1.11154,1.1196,122648
2015.09.28,1.11841,1.12469,1.11458,1.12435,114754
2015.09.29,1.12433,1.12807,1.11931,1.12483,123617
2015.09.30,1.12483,1.12606,1.11564,1.11753,106127
2015.10.01,1.11754,1.12083,1.11342,1.11935,100398
2015.10.02,1.11936,1.13176,1.11496,1.12089,126437
2015.10.05,1.12163,1.12885,1.11727,1.1187,111248
2015.10.06,1.11872,1.12788,1.11711,1.1271,97822
2015.10.07,1.12719,1.12834,1.12107,1.1237,104725
2015.10.08,1.12365,1.13265,1.12338,1.12752,101190
2015.10.09,1.12752,1.13864,1.12663,1.13584,104760
2015.10.12,1.13604,1.13961,1.13533,1.13571,65316
2015.10.13,1.13572,1.14103,1.13435,1.13781,87792
2015.10.14,1.13781,1.14883,1.13766,1.14728,98238
2015.10.15,1.14725,1.14944,1.13623,1.13822,109826
2015.10.16,1.13799,1.13946,1.13335,1.13492,89577
2015.10.19,1.13563,1.13782,1.1305,1.1325,84010
2015.10.20,1.13258,1.13863,1.13232,1.13451,73975
2015.10.21,1.13446,1.13767,1.13334,1.13379,73907
2015.10.22,1.13379,1.13504,1.10995,1.11076,115340
2015.10.23,1.11077,1.1139,1.09959,1.10163,122146
2015.10.25,1.0998,1.10078,1.0998,1.10068,660
2015.10.26,1.10066,1.10676,1.10032,1.10524,87126
2015.10.27,1.10521,1.1078,1.10295,1.10456,89502
2015.10.28,1.10458,1.10951,1.08961,1.09262,109874
2015.10.29,1.09266,1.09859,1.09019,1.09854,107279
2015.10.30,1.09854,1.10718,1.09648,1.10028,123894
2015.11.02,1.10338,1.10518,1.09995,1.1015,86031
2015.11.03,1.1015,1.10294,1.09354,1.0962,85523
2015.11.04,1.09624,1.09671,1.08434,1.08644,103596
2015.11.05,1.08647,1.08966,1.0833,1.0883,104441
2015.11.06,1.08827,1.0893,1.07054,1.07426,106659
2015.11.09,1.07274,1.07893,1.07189,1.07505,97885
2015.11.10,1.07505,1.07633,1.06735,1.07233,98483
2015.11.11,1.07234,1.07729,1.07049,1.07424,89353
2015.11.12,1.07424,1.08292,1.06904,1.08127,129164
2015.11.13,1.08128,1.08161,1.07133,1.07689,113646
2015.11.16,1.07381,1.07573,1.06738,1.06855,102882
2015.11.17,1.06855,1.06899,1.06299,1.06408,103821
2015.11.18,1.06409,1.06918,1.06162,1.06586,94158
2015.11.19,1.06586,1.07623,1.06546,1.07329,113273
2015.11.20,1.07328,1.07375,1.06391,1.0646,97794
2015.11.23,1.06363,1.0656,1.05919,1.06353,98959
2015.11.24,1.06351,1.06725,1.06188,1.0642,104439
2015.11.25,1.06421,1.06884,1.05651,1.06237,114714
2015.11.26,1.06238,1.06267,1.05992,1.06096,62295
2015.11.27,1.06086,1.06373,1.05678,1.05915,78813
2015.11.30,1.05879,1.05944,1.05572,1.05638,85131
2015.12.01,1.0564,1.06364,1.05621,1.06313,96908
2015.12.02,1.06314,1.06357,1.055,1.06138,103155
2015.12.03,1.06136,1.09804,1.05209,1.09388,155108
2015.12.04,1.09387,1.09554,1.08353,1.08761,152109
2015.12.07,1.08706,1.08868,1.07952,1.08363,91666
2015.12.08,1.08364,1.09018,1.08293,1.08906,98294
2015.12.09,1.08911,1.10423,1.08785,1.10243,124076
2015.12.10,1.10244,1.10244,1.09243,1.09396,107951
2015.12.11,1.09397,1.10304,1.09257,1.09919,125055
2015.12.14,1.09828,1.10479,1.09448,1.09904,129750
2015.12.15,1.09904,1.10589,1.09039,1.09274,119756
2015.12.16,1.0929,1.10112,1.08872,1.09104,138568
2015.12.17,1.09104,1.09132,1.08018,1.08248,117125
2015.12.18,1.08249,1.08738,1.08041,1.08665,126450
2015.12.21,1.08514,1.09382,1.08457,1.0914,94650
2015.12.22,1.09138,1.09833,1.09016,1.09556,86953
2015.12.23,1.09557,1.09564,1.0869,1.0909,72965
2015.12.24,1.09087,1.09671,1.09027,1.09494,42802
2015.12.28,1.09502,1.09917,1.0948,1.0966,53498
2015.12.29,1.09661,1.09909,1.08983,1.09186,65492
2015.12.30,1.09186,1.0943,1.0901,1.09309,67868
2015.12.31,1.0931,1.09363,1.08521,1.08601,48868
2016.01.04,1.08712,1.09457,1.07803,1.08301,114511
2016.01.05,1.08295,1.0838,1.07099,1.07475,93697
2016.01.06,1.07471,1.07989,1.07132,1.078,109988
2016.01.07,1.07801,1.09394,1.07703,1.09311,134771
2016.01.08,1.09316,1.09329,1.08024,1.09249,138614
2016.01.11,1.09173,1.09685,1.08472,1.08581,116982
2016.01.12,1.08581,1.08995,1.08189,1.0857,117650
2016.01.13,1.08571,1.08869,1.08041,1.08759,119785
2016.01.14,1.0876,1.09423,1.08338,1.08643,140605
2016.01.15,1.08642,1.09839,1.08538,1.09123,148272
2016.01.18,1.09208,1.0927,1.08681,1.08908,87320
2016.01.19,1.08908,1.09381,1.08586,1.09061,115618
2016.01.20,1.09061,1.09752,1.08764,1.08874,144951
2016.01.21,1.0888,1.09204,1.0777,1.08721,161853
2016.01.22,1.08721,1.08758,1.07884,1.07957,121228
2016.01.25,1.07904,1.08561,1.07884,1.08488,93641
2016.01.26,1.08487,1.08736,1.0818,1.08665,128218
2016.01.27,1.08698,1.09157,1.08498,1.08923,119156
2016.01.28,1.08922,1.09668,1.08689,1.09391,105852
2016.01.29,1.0939,1.09479,1.08092,1.08299,134904
2016.02.01,1.08306,1.0912,1.08138,1.08871,90265
2016.02.02,1.08863,1.09392,1.08842,1.09176,92463
2016.02.03,1.09176,1.11448,1.09029,1.11043,144603
2016.02.04,1.11044,1.1238,1.10688,1.12071,161583
2016.02.05,1.12073,1.12464,1.1108,1.11571,138858
2016.02.08,1.11413,1.12151,1.10858,1.11918,136352
2016.02.09,1.11917,1.13375,1.11616,1.12918,178827
2016.02.10,1.12922,1.13107,1.11596,1.12908,187619
2016.02.11,1.12913,1.13757,1.12731,1.13234,209243
2016.02.12,1.13234,1.1333,1.12133,1.1253,160719
2016.02.15,1.12331,1.12492,1.11272,1.11533,106364
2016.02.16,1.1154,1.11923,1.11235,1.11426,100868
2016.02.17,1.11431,1.11783,1.11051,1.11271,105109
2016.02.18,1.11262,1.11488,1.10702,1.11066,100926
2016.02.19,1.11054,1.11385,1.10659,1.11285,98492
2016.02.22,1.11104,1.11239,1.10023,1.10293,90496
2016.02.23,1.10294,1.1052,1.09893,1.10186,95450
2016.02.24,1.10187,1.10457,1.09562,1.10127,106322
2016.02.25,1.10127,1.10492,1.09861,1.10165,95472
2016.02.26,1.10173,1.10674,1.09109,1.09267,93224
2016.02.29,1.09123,1.0962,1.08586,1.08718,89832
2016.03.01,1.0872,1.08927,1.08335,1.08664,91967
2016.03.02,1.08665,1.08803,1.08248,1.08673,85607
2016.03.03,1.08671,1.0972,1.08528,1.09554,84693
2016.03.04,1.09548,1.10427,1.09024,1.10104,95103
2016.03.07,1.09861,1.1025,1.09394,1.10134,72472
2016.03.08,1.10126,1.10571,1.09928,1.101,84809
2016.03.09,1.10101,1.10341,1.09453,1.09976,80047
2016.03.10,1.09978,1.12169,1.08213,1.11766,127391
2016.03.11,1.11766,1.12089,1.10796,1.11477,102592
2016.03.13,1.11353,1.11441,1.11342,1.11431,444
2016.03.14,1.1144,1.11752,1.10768,1.11007,75455
2016.03.15,1.11009,1.11243,1.10709,1.1105,77177
2016.03.16,1.11047,1.12415,1.10571,1.12114,90550
2016.03.17,1.12115,1.13416,1.12041,1.13145,105570
2016.03.18,1.13135,1.13361,1.12552,1.12711,80717
2016.03.20,1.12588,1.12711,1.12588,1.12665,477
2016.03.21,1.12665,1.1284,1.12337,1.12382,70065
2016.03.22,1.12383,1.12592,1.11875,1.12151,81680
2016.03.23,1.12153,1.12227,1.11586,1.1179,69621
2016.03.24,1.11797,1.11868,1.11435,1.11783,66363
2016.03.25,1.11783,1.11786,1.11528,1.11656,28655
2016.03.28,1.11598,1.12193,1.11522,1.11955,35347
2016.03.29,1.11959,1.13027,1.11683,1.12869,79820
2016.03.30,1.12866,1.13645,1.12825,1.13361,83796
2016.03.31,1.13357,1.14111,1.13094,1.13777,78011
2016.04.01,1.13776,1.1437,1.13341,1.13916,88917
2016.04.04,1.13997,1.14118,1.13566,1.13877,65040
2016.04.05,1.13846,1.14044,1.1335,1.13825,74206
2016.04.06,1.13817,1.14309,1.13259,1.1396,77271
2016.04.07,1.13963,1.14533,1.13367,1.13767,88365
2016.04.08,1.13767,1.14186,1.13482,1.13941,74089
2016.04.11,1.14161,1.14466,1.13714,1.14051,68270
2016.04.12,1.14026,1.14639,1.1345,1.13834,77511
2016.04.13,1.13826,1.13903,1.12671,1.12722,81388
2016.04.14,1.12718,1.12939,1.12331,1.12644,72391
2016.04.15,1.12647,1.13162,1.12448,1.12824,64620
2016.04.18,1.13006,1.13313,1.12729,1.13108,65552
2016.04.19,1.13095,1.13838,1.13027,1.13562,65348
2016.04.20,1.13561,1.13872,1.12895,1.1294,68538
2016.04.21,1.12935,1.13956,1.12688,1.1286,80815
2016.04.22,1.12855,1.13078,1.12174,1.12217,71717
2016.04.25,1.12151,1.12775,1.12144,1.12662,63731
2016.04.26,1.12618,1.13388,1.12555,1.12947,67968
2016.04.27,1.12945,1.13603,1.12707,1.1319,73884
2016.04.28,1.13197,1.13671,1.12954,1.13508,88461
2016.04.29,1.13474,1.14585,1.1346,1.1449,94049
2016.05.02,1.14597,1.1535,1.14475,1.15316,77518
2016.05.03,1.15312,1.16154,1.14945,1.14953,89934
2016.05.04,1.14954,1.15285,1.14657,1.14855,90296
2016.05.05,1.14856,1.1493,1.13852,1.14043,73343
2016.05.06,1.14041,1.14789,1.13858,1.14013,81309
2016.05.09,1.13952,1.14191,1.13747,1.13814,70180
2016.05.10,1.13827,1.14091,1.13578,1.13713,70810
2016.05.11,1.13713,1.14458,1.13682,1.14253,64752
2016.05.12,1.1425,1.14284,1.13698,1.13761,67511
2016.05.13,1.13754,1.13788,1.12822,1.1308,79492
2016.05.16,1.13107,1.13416,1.13015,1.13185,57786
2016.05.17,1.13193,1.13479,1.13008,1.13129,66755
2016.05.18,1.13131,1.13153,1.12135,1.12152,81593
2016.05.19,1.12151,1.12292,1.11792,1.1202,80078
2016.05.20,1.12016,1.12365,1.11956,1.1223,59649
2016.05.23,1.12079,1.1242,1.11868,1.12194,61710
2016.05.24,1.12191,1.12262,1.11317,1.11397,70367
2016.05.25,1.11398,1.11661,1.11281,1.11539,66509
2016.05.26,1.11541,1.12159,1.11488,1.11928,71078
2016.05.27,1.1193,1.11998,1.111,1.11117,64221
2016.05.30,1.11126,1.11439,1.10972,1.11377,47004
2016.05.31,1.11375,1.11727,1.11214,1.11308,76309
2016.06.01,1.11306,1.11932,1.11134,1.11877,82402
2016.06.02,1.11878,1.12191,1.11446,1.115,76378
2016.06.03,1.11496,1.13728,1.1136,1.13665,87521
2016.06.06,1.13552,1.1392,1.13249,1.13527,82737
2016.06.07,1.13532,1.13798,1.13379,1.13574,67269
2016.06.08,1.13569,1.14099,1.13538,1.13934,68768
2016.06.09,1.13911,1.14147,1.13049,1.13158,76361
2016.06.10,1.13156,1.13206,1.12446,1.12499,77916
2016.06.13,1.12487,1.13023,1.12313,1.12897,88623
2016.06.14,1.12898,1.12976,1.11881,1.12052,83229
2016.06.15,1.12054,1.12982,1.1189,1.12582,84183
2016.06.16,1.12583,1.1294,1.11302,1.12235,108330
2016.06.17,1.12241,1.12955,1.12221,1.1275,85648
2016.06.20,1.13309,1.13817,1.13013,1.13131,88683
2016.06.21,1.13127,1.13488,1.12403,1.12414,77373
2016.06.22,1.12415,1.13367,1.12358,1.1294,73236
2016.06.23,1.12942,1.14206,1.12941,1.13841,90768
2016.06.24,1.1382,1.14273,1.09095,1.11139,207005
2016.06.27,1.10112,1.10827,1.097,1.10218,141575
2016.06.28,1.10224,1.11109,1.10091,1.10633,101328
2016.06.29,1.10637,1.11295,1.10484,1.11228,100364
2016.06.30,1.11227,1.11537,1.10235,1.11054,110616
2016.07.01,1.11053,1.11686,1.10713,1.11378,86862
2016.07.04,1.11256,1.11586,1.10971,1.11526,49623
2016.07.05,1.11521,1.11852,1.10615,1.10749,73353
2016.07.06,1.10749,1.11108,1.10281,1.10999,92088
2016.07.07,1.10993,1.11064,1.10518,1.10605,75079
2016.07.08,1.10618,1.11193,1.10015,1.10503,73310
2016.07.11,1.10491,1.10737,1.1015,1.10566,73019
2016.07.12,1.10556,1.11255,1.10512,1.10592,79335
2016.07.13,1.10593,1.11191,1.10414,1.10884,76106
2016.07.14,1.10876,1.1164,1.10865,1.1118,84495
2016.07.15,1.11179,1.11481,1.10239,1.10338,84930
2016.07.18,1.10482,1.10834,1.10367,1.10743,67389
2016.07.19,1.10743,1.10796,1.0999,1.10205,67572
2016.07.20,1.10204,1.10293,1.09806,1.10125,66509
2016.07.21,1.10125,1.106,1.09788,1.10253,82197
2016.07.22,1.10255,1.10402,1.09547,1.09754,71271
2016.07.25,1.09708,1.09983,1.09513,1.09939,57155
2016.07.26,1.0994,1.1029,1.09776,1.0985,67573
2016.07.27,1.09833,1.10645,1.09608,1.1057,81667
2016.07.28,1.10574,1.11187,1.10515,1.10763,75586
2016.07.29,1.10761,1.11968,1.1072,1.11748,91058
2016.08.01,1.11741,1.11824,1.11545,1.11602,60078
2016.08.02,1.11601,1.1233,1.11577,1.12227,69333
2016.08.03,1.12227,1.12264,1.11399,1.11484,61691
2016.08.04,1.11484,1.11555,1.11131,1.1128,67032
2016.08.05,1.1128,1.11606,1.1045,1.10874,59668
2016.08.08,1.10799,1.11043,1.10713,1.10875,50120
2016.08.09,1.10873,1.11218,1.10698,1.11159,52427
2016.08.10,1.11146,1.11894,1.11117,1.11746,60798
2016.08.11,1.11756,1.11907,1.11345,1.11361,58195
2016.08.12,1.11365,1.12205,1.11304,1.11625,59193
2016.08.15,1.11664,1.12028,1.11527,1.11821,48102
2016.08.16,1.11823,1.13217,1.11766,1.12776,76652
2016.08.17,1.12774,1.13153,1.12398,1.12882,71104
2016.08.18,1.12882,1.13655,1.12836,1.13532,78931
2016.08.19,1.13531,1.1359,1.13035,1.13237,70325
2016.08.22,1.13083,1.13298,1.12703,1.13188,67216
2016.08.23,1.13182,1.13543,1.13024,1.13036,64983
2016.08.24,1.13039,1.13106,1.12445,1.12624,67555
2016.08.25,1.12629,1.12966,1.12585,1.12818,52794
2016.08.26,1.12818,1.13401,1.11801,1.11928,79156
